student_uni_id,sprofileid,pcmciiid,coursecode,coursename,l_actual_conducted,t_actual_conducted,p_actual_conducted,s_actual_conducted,,l_attended,t_attended,p_attended,s_attended,,l_absent,t_absent,p_absent,s_absent,l_extra,t_extra,p_extra,s_extra,l_ambigous,t_ambigous,p_ambigous,s_ambigous,lc_considered,tc_considered,pc_considered,sc_considered,le_upper_considered,te_upper_considered,pe_upper_considered,se_upper_considered,l_after_e_considered,t_after_e_considered,p_after_e_considered,s_after_e_considered,attendance_percentage
2300090078,68072,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090079,67609,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090080,67360,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090081,67786,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090082,68496,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090083,64379,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090084,67656,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090085,63175,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090086,68640,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090087,63428,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090088,70426,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090089,67250,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090090,66180,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090091,64667,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090092,67309,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090093,68617,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090096,68591,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090097,67433,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090098,67894,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090099,66696,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090100,68451,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090101,67817,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090102,67332,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090103,67400,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090104,66099,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090106,67727,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090107,68308,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090108,68141,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090109,67469,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090110,63295,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090111,67882,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090112,62906,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090113,65542,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090114,69440,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090115,67304,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090116,65292,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090117,70484,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090118,67575,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090119,67260,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090120,65189,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090121,67312,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090122,67384,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090123,69519,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090124,68457,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090125,68020,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090126,68790,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090127,67747,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090128,62873,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090129,69401,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090130,62868,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090131,62653,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090132,63262,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090133,67245,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090134,68974,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090135,65776,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090136,65307,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090137,67431,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090138,67630,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090139,67711,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090140,67680,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090141,66563,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090142,64416,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090143,68470,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090144,70198,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090145,68637,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090146,67555,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090148,67675,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090149,67363,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090150,67502,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090151,67628,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090152,67509,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090153,68508,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090154,68301,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090155,67712,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090156,67285,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090157,67926,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090158,64266,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090159,67257,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090160,67801,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090161,67416,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090162,67496,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090163,67314,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090164,66253,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090165,67462,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090166,62598,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090168,63255,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090171,68302,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090172,69545,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090174,67766,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090175,66260,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090176,67445,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090177,67398,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090178,68648,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090179,65121,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090180,68007,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090181,67957,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090182,68304,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090183,67745,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090184,70578,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090185,65675,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090187,68645,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090188,67916,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090189,67944,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090190,64476,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090191,67918,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090192,68282,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090193,68761,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090194,69509,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090196,66264,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090197,69439,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090198,68643,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090199,67959,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090200,67748,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090201,67872,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090202,67792,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090203,69482,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090204,67854,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090205,67586,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090206,68000,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090207,67637,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090208,68658,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090209,67491,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090210,69416,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090211,67590,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090212,69569,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090213,67642,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090214,68464,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090215,68492,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090216,69488,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090218,67164,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090219,67844,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090220,69468,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090221,70177,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090222,68675,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090223,67684,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090224,64563,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090225,69118,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090226,67935,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090227,69513,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090228,68495,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090229,69561,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090230,67750,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090231,67752,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090232,65523,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090233,70387,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090234,68762,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090235,62564,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090236,68272,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090237,62607,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090238,67861,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090239,67875,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090240,70467,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
